codigo,ayuntamiento,CODPROV,provincia,salario,poblacion,dedicación
9446,Villamedianilla,9,Burgos,6660,35,sin dedicación
24214,Villamejil,24,León,6789.5,35,parcial
34222,Villameriel,34,Palencia,6956.21,35,sin dedicación
9447,Villamiel de la Sierra,9,Burgos,7000,35,sin dedicación
24215,Villamol,24,León,7226.39,35,sin dedicación
24216,Villamontán de la Valduerna,24,León,7282.73,34,parcial
49255,Villamor de los Escuderos,49,Zamora,7431.13,34,sin dedicación
24217,Villamoratiel de las Matas,24,León,7621.1,34,sin dedicación
34223,Villamoronta,34,Palencia,7682.5,34,sin dedicación
34224,Villamuera de la Cueza,34,Palencia,7699.98,33,sin dedicación
47215,Villamuriel de Campos,47,Valladolid,7839.92,33,sin dedicación
34225,Villamuriel de Cerrato,34,Palencia,7840.92,33,exclusiva
47216,Villán de Tordesillas,47,Valladolid,7875,33,sin dedicación
49256,Villanázar,49,Zamora,8003,33,sin dedicación
9448,Villangómez,9,Burgos,8123.22,33,sin dedicación
47217,Villanubla,47,Valladolid,8230.43,33,sin dedicación
5905,Villanueva de Ávila,5,Ávila,8320,33,sin dedicación
49257,Villanueva de Azoague,49,Zamora,8333.33,33,sin dedicación
49258,Villanueva de Campeán,49,Zamora,8442.78,33,parcial
9450,Villanueva de Carazo,9,Burgos,8500,33,sin dedicación
47218,Villanueva de Duero,47,Valladolid,8743.26,32,parcial
5258,Villanueva de Gómez,5,Ávila,9073.54,32,sin dedicación
42206,Villanueva de Gormaz,42,Soria,9143.54,32,sin dedicación
9451,Villanueva de Gumiel,9,Burgos,9223.47,32,sin dedicación
47219,Villanueva de la Condesa,47,Valladolid,9251.21,32,sin dedicación
49259,Villanueva de las Peras,49,Zamora,9252.67,32,sin dedicación
47220,Villanueva de los Caballeros,47,Valladolid,9388.76,32,sin dedicación
47221,Villanueva de los Infantes,47,Valladolid,9642.08,31,sin dedicación
47222,Villanueva de San Mancio,47,Valladolid,9675,31,sin dedicación
49260,Villanueva del Campo,49,Zamora,9728.55,31,sin dedicación
37355,Villanueva del Conde,37,Salamanca,9792.16,31,sin dedicación
34227,Villanueva del Rebollar,34,Palencia,9799.9,31,sin dedicación
34228,Villanuño de Valdavia,34,Palencia,9877.98,31,sin dedicación
24219,Villaobispo de Otero,24,León,9999.99,31,sin dedicación
34229,Villaprovedo,34,Palencia,10215.45,31,sin dedicación
24221,Villaquejida,24,León,10218.46,31,sin dedicación
24222,Villaquilambre,24,León,10308.33,31,exclusiva
9455,Villaquirán de la Puebla,9,Burgos,10506.93,31,sin dedicación
9456,Villaquirán de los Infantes,9,Burgos,10915.42,31,sin dedicación
37356,Villar de Argañán,37,Salamanca,10933.34,30,sin dedicación
37357,Villar de Ciervo,37,Salamanca,10958.91,30,sin dedicación
5261,Villar de Corneja,5,Ávila,11374.41,30,sin dedicación
37358,Villar de Gallimazo,37,Salamanca,11412.38,30,sin dedicación
37359,Villar de la Yegua,37,Salamanca,11414.82,30,sin dedicación
37360,Villar de Peralonso,37,Salamanca,11456,30,sin dedicación
42207,Villar del Ala,42,Soria,11660.4,30,sin dedicación
49264,Villar del Buey,49,Zamora,11674.25,29,sin dedicación
42208,Villar del Campo,42,Soria,11902.87,29,sin dedicación
42209,Villar del Río,42,Soria,12000,29,sin dedicación
9903,Villarcayo de Merindad de Castilla la Vieja,9,Burgos,12024.25,29,exclusiva
49262,Villardeciervos,49,Zamora,12139.55,29,sin dedicación
47223,Villardefrades,47,Valladolid,12200.03,29,sin dedicación
49265,Villardiegua de la Ribera,49,Zamora,12220,28,sin dedicación
49266,Villárdiga,49,Zamora,12240,28,sin dedicación
49267,VILLARDONDIEGO,49,Zamora,12288.71,28,sin dedicación
5262,Villarejo del Valle,5,Ávila,12420.91,28,sin dedicación
24224,Villares de Órbigo,24,León,12463.77,27,parcial
42211,"Villares de Soria, Los",42,Soria,12475.65,27,sin dedicación
37363,Villares de Yeltes,37,Salamanca,12544.37,27,sin dedicación
9458,Villariezo,9,Burgos,12774.09,27,sin dedicación
37364,VILLARINO DE LOS AIRES,37,Salamanca,12828.88,27,sin dedicación
37365,Villarmayor,37,Salamanca,12883.04,27,sin dedicación
34230,Villarmentero de Campos,34,Palencia,12887.03,27,sin dedicación
47224,Villarmentero de Esgueva,47,Valladolid,12950,27,sin dedicación
37366,Villarmuerto,37,Salamanca,12959.86,27,sin dedicación
34231,Villarrabé,34,Palencia,13079.96,26,sin dedicación
34232,Villarramiel,34,Palencia,13179.35,26,sin dedicación
49268,Villarrín de Campos,49,Zamora,13200,26,parcial
24225,Villasabariego,24,León,13229.18,26,parcial
34233,Villasarracino,34,Palencia,13389.43,26,sin dedicación
42212,Villasayas,42,Soria,13521.67,25,sin dedicación
37367,Villasbuenas,37,Salamanca,13638.33,25,sin dedicación
37368,Villasdardo,37,Salamanca,13655.85,25,sin dedicación
42213,Villaseca de Arciel,42,Soria,13858.8,25,sin dedicación
37369,Villaseco de los Gamitos,37,Salamanca,13865.73,25,sin dedicación
37370,Villaseco de los Reyes,37,Salamanca,14061.9,25,sin dedicación
49269,Villaseco del Pan,49,Zamora,14215,24,sin dedicación
34234,Villasila de Valdavia,34,Palencia,14328,24,parcial
37371,Villasrubias,37,Salamanca,14353.04,24,sin dedicación
9463,Villasur de Herreros,9,Burgos,14585.84,24,sin dedicación
34236,Villaturde,34,Palencia,14730.01,24,sin dedicación
24227,Villaturiel,24,León,14892.02,23,parcial
34237,Villaumbrales,34,Palencia,14906.74,23,sin dedicación
47226,Villavaquerín,47,Valladolid,15194.8,23,sin dedicación
47227,Villavellid,47,Valladolid,15437,23,sin dedicación
49270,VILLAVENDIMIO,49,Zamora,15456.17,23,sin dedicación
40228,Villaverde de Íscar,40,Segovia,15812.22,23,sin dedicación
47228,Villaverde de Medina,47,Valladolid,15949.99,23,parcial
9466,Villaverde del Monte,9,Burgos,15958.46,22,sin dedicación
9467,Villaverde-Mogina,9,Burgos,16010.5,22,sin dedicación
49272,Villaveza de Valverde,49,Zamora,16044.67,22,sin dedicación
49271,Villaveza del Agua,49,Zamora,16177.21,22,parcial
47229,Villavicencio de los Caballeros,47,Valladolid,16250,22,sin dedicación
37373,Villavieja de Yeltes,37,Salamanca,16300.54,22,sin dedicación
34238,Villaviudas,34,Palencia,16307.48,22,sin dedicación
9471,Villayerno Morquillas,9,Burgos,16394,21,sin dedicación
24228,Villazala,24,León,16897.81,21,sin dedicación
24229,Villazanzo de Valderaduey,24,León,16908.59,21,sin dedicación
9472,Villazopeque,9,Burgos,17294.91,21,sin dedicación
9473,Villegas,9,Burgos,17368.54,21,sin dedicación
34240,Villerías de Campos,34,Palencia,17700,20,sin dedicación
34241,Villodre,34,Palencia,17820,20,sin dedicación
34242,Villodrigo,34,Palencia,18173.64,20,sin dedicación
34243,Villoldo,34,Palencia,18440.07,20,parcial
9476,Villoruebo,9,Burgos,18750.03,20,sin dedicación
37375,Villoruela,37,Salamanca,18849.6,20,sin dedicación
34245,Villota del Páramo,34,Palencia,18876.33,20,sin dedicación
34246,Villovieco,34,Palencia,18961.3,19,sin dedicación
47194,Viloria,47,Valladolid,19055.55,19,sin dedicación
9424,Viloria de Rioja,9,Burgos,19205.54,19,sin dedicación
37350,Vilvestre,37,Salamanca,19500,18,sin dedicación
9425,Vilviestre del Pinar,9,Burgos,19581,18,sin dedicación
42215,Vinuesa,42,Soria,20169.57,18,exclusiva
49273,Viñas,49,Zamora,20961.18,18,sin dedicación
5265,Vita,5,Ávila,21226.1,17,sin dedicación
42216,Vizmanos,42,Soria,22016.91,17,sin dedicación
42217,Vozmediano,42,Soria,22232.17,16,sin dedicación
47230,Wamba,47,Valladolid,22624,16,sin dedicación
42218,Yanguas,42,Soria,22684.92,15,parcial
40231,Yanguas de Eresma,40,Segovia,22961.45,15,sin dedicación
37377,Yecla de Yeltes,37,Salamanca,23548.98,15,sin dedicación
42219,Yelo,42,Soria,23637.26,15,sin dedicación
37378,Zamarra,37,Salamanca,24165.31,15,sin dedicación
37379,Zamayón,37,Salamanca,24749.34,14,sin dedicación
49275,ZAMORA,49,Zamora,25394.62,14,exclusiva
5266,Zapardiel de la Cañada,5,Ávila,26594.01,14,sin dedicación
5267,Zapardiel de la Ribera,5,Ávila,27222.05,14,sin dedicación
37380,Zarapicos,37,Salamanca,29000,13,sin dedicación
47231,Zaratán,47,Valladolid,29271.81,11,exclusiva
37381,"Zarza de Pumareda, La",37,Salamanca,29526.24,11,sin dedicación
47232,"Zarza, La",47,Valladolid,29926.13,10,sin dedicación
9482,Zarzosa de Río Pisuerga,9,Burgos,30125.53,9,sin dedicación
40233,Zarzuela del Monte,40,Segovia,31085.57,9,sin dedicación
40234,Zarzuela del Pinar,40,Segovia,33336.9,9,sin dedicación
9483,Zazuar,9,Burgos,33885.05,9,sin dedicación
37382,Zorita de la Frontera,37,Salamanca,45214.96,8,sin dedicación
24230,Zotes del Páramo,24,León,48103.39,7,sin dedicación
9485,Zuñeda,9,Burgos,,,sin dedicación
